"kind","id","status","title","summary","locale","location_code","location_name","assignee","submitted_at","total_minor","currency"
"request","0d3d497a-da1f-4ad9-af3a-fcccc965482c","submitted","Extra towels ms49cw45","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T06:11:39.534Z","",""
"request","2ad355b8-fc13-45c7-8b0b-eddb36664dad","submitted","Extra towels ms48rz56","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-28T05:55:22.652Z","",""
"request","c3c971ac-e08d-4695-9460-89c0dedf28a2","submitted","Extra towels ms48rwul","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T05:55:19.698Z","",""
"request","1234c81b-ff02-486c-a786-176bd6d655eb","submitted","Extra towels ms48rnaj","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T05:55:08.376Z","",""
"request","fb7a7cbe-d394-4387-bfe2-57f66b6b383d","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-28T05:54:32.471Z","",""
"request","f35e5ca3-5328-4f80-965c-3a1f07b59266","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-28T05:54:31.102Z","",""
"request","89217469-4684-41d4-b2ad-0f94cdf61ada","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-28T05:54:29.525Z","",""
"request","a2d2fb77-a6ad-4665-b22b-c9fb58066993","submitted","Extra towels ms486674","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-28T05:38:25.384Z","",""
"request","1e43e063-0fca-4f4b-92b5-daad8ac4d031","submitted","Extra towels ms4863h5","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T05:38:22.068Z","",""
"request","e979f4d2-e5e8-4e6e-bf17-0e1b5e9dce97","submitted","Extra towels ms485ux3","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T05:38:11.731Z","",""
"request","d7d46b6b-b380-4d24-badb-36c4584f6261","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-28T05:34:01.741Z","",""
"request","8a156e76-c1fc-498a-95a4-e90595a402b0","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-28T05:34:00.446Z","",""
"request","8b0a3fbb-ca78-4bb6-a64e-268e632de3dc","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-28T05:33:58.918Z","",""
"request","61d3a7a0-c977-404e-b527-b95c2f89b7d9","submitted","Extra towels ms3o0rlt","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T20:14:20.839Z","",""
"request","34cd92f7-3021-47d1-9457-0639f287f91b","submitted","Extra towels ms3o0pdm","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:14:17.975Z","",""
"request","283c212b-c0a6-494f-b924-e0892ebc6440","submitted","Extra towels ms3o0hu3","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:14:09.173Z","",""
"request","9cae9fc4-c812-4e27-95c8-558fb0e436a3","submitted","Extra towels ms3nyghw","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T20:12:33.146Z","",""
"request","945b77f3-e1ef-4102-b419-6f7c97d06b42","submitted","Extra towels ms3nye7p","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:12:30.187Z","",""
"request","a487ec16-d25d-400d-b635-84d93cd9251f","submitted","Extra towels ms3ny6qk","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:12:21.446Z","",""
"request","17f9d68c-de9f-4f83-b2f9-16ac5595c14a","submitted","Extra towels ms3nshif","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T20:07:54.513Z","",""
"request","0b08f91c-d742-45b4-b680-a0967aa0675f","submitted","Extra towels ms3nsfef","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:07:51.783Z","",""
"request","0a961add-b8ec-4966-ac50-9279ccce35bb","submitted","Extra towels ms3ns7le","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:07:42.538Z","",""
"request","7ed1bdc3-eaeb-422a-ab26-c76392c1fb41","submitted","Extra towels ms3nkpwi","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T20:01:52.148Z","",""
"request","026e680e-1f66-469a-bea2-c285bc65570d","submitted","Extra towels ms3nknue","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:01:49.479Z","",""
"request","c0b13108-b5d4-4d93-ad63-a1747fdd498b","submitted","Extra towels ms3nkgew","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:01:40.753Z","",""
"request","a05a5b7a-590f-4388-801c-147d265f987e","submitted","Extra towels ms3niwou","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:00:27.629Z","",""
"request","0defa8d2-0b2f-49e1-af4f-067645a279e4","submitted","Extra towels ms3nin3d","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T20:00:16.148Z","",""
"request","db6b4155-5959-4300-bfab-3f4041ba989d","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:59:49.951Z","",""
"request","9e688fe5-ebbf-42e3-911a-e310fd4dbf71","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:59:48.667Z","",""
"request","10de9e63-4082-4d62-94b5-11ed6751bf1e","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-27T19:59:47.172Z","",""
"request","4a1bd398-7f40-472d-8217-9bfe64c3bc52","submitted","Extra towels ms3mnoe3","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T19:36:10.529Z","",""
"request","b81964fb-2192-42a4-aacf-0aecde7d5550","submitted","Extra towels ms3mnc8h","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T19:35:55.914Z","",""
"request","d755ecaf-29c5-40f5-8db0-613f07b10fb9","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:33:28.922Z","",""
"request","b89cb1c1-a867-47d7-8a02-ee47113ca9a0","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:33:27.416Z","",""
"request","75092727-37a0-43b3-8439-c72dde64cd35","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-27T19:33:25.826Z","",""
"request","b56a5620-2b70-440e-8610-3bf5a08c8b6f","submitted","Realtime towels 1785180759876","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:32:39.881Z","",""
"request","0963ef35-86b1-46ae-ba70-8ec919f54b3d","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:32:38.634Z","",""
"request","e42eacdd-950f-4d14-a16d-b80df967fae6","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T19:32:37.230Z","",""
"request","b1d344e7-be37-4614-9a2b-23220c32143c","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-27T19:32:35.573Z","",""
"request","6ebbca9f-aab8-4b9c-99c4-deb51cc8cb7c","submitted","Extra towels ms3iks3o","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T17:41:56.925Z","",""
"request","e274224b-d0a5-4929-90d4-2bf9a7ffdf05","submitted","Extra towels ms3ikku3","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:41:48.453Z","",""
"request","b07acc3c-2b33-4a16-b602-ad9c6e8ef5a9","submitted","Extra towels ms3ijifx","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T17:40:57.740Z","",""
"request","8148a364-7035-4cc6-9a93-1b1a2448d55d","submitted","Extra towels ms3ijb9w","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:40:49.382Z","",""
"request","e334facd-516e-4775-9949-12760a1e65f3","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:40:18.960Z","",""
"request","12132d75-a3f8-4fe6-86f8-587c08aa5f6d","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:40:17.634Z","",""
"request","f980714e-1022-4a23-b234-2c6dd55fdf0d","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-27T17:40:16.055Z","",""
"request","71def799-0a96-4a78-aa6c-7d5e3ef60186","submitted","Extra towels ms3igybc","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-27T17:38:58.345Z","",""
"request","e8608a51-f18b-4b64-b9ad-998f42d1d0fe","submitted","Extra towels ms3igrbt","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:38:50.222Z","",""
"request","e11a7425-c916-4537-bdd9-92ccd76ceb7c","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:38:04.804Z","",""
"request","1f823699-6561-4107-bc53-99c344fadd4a","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:38:03.440Z","",""
"request","5ec0e605-a860-4485-bf25-d5b92182e07e","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","Hotel Staff","2026-07-27T17:38:01.830Z","",""
"request","117ea834-0acb-438f-b42e-a7ea79526bdf","submitted","Extra towels ms3hvzlg","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:22:41.123Z","",""
"request","ec714a83-4706-4475-a5f6-35c1675998a8","submitted","Extra towels ms3hv0tm","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:21:56.213Z","",""
"request","2a2c82ab-bfb0-4a31-b72c-b02c541ebc8a","submitted","Extra towels ms3htdhz","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:20:39.203Z","",""
"request","b9ef132a-c2c6-435f-bf9c-724109023ae9","submitted","Extra towels ms3hnb3f","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:15:56.162Z","",""
"request","eda39579-9481-479e-8512-3ddf3e6d41d4","submitted","Extra towels ms3hgz6i","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:11:01.087Z","",""
"request","75e5b731-c8e4-4a79-8e1a-a5fb7bdd2a0a","submitted","Extra towels ms3hghch","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:10:37.596Z","",""
"request","ebcfcb0a-5ba0-4a6a-917d-b2b4874ab54a","submitted","Extra towels ms3hbgfy","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-27T17:06:43.026Z","",""
"request","aa58766e-d45f-4e52-a218-e3ac8c67a3fd","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:00:14.611Z","",""
"request","223f62f3-f120-4d90-a51d-dde4dd6f9483","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T17:00:12.981Z","",""
"request","6935c5c2-7a59-432b-bbc5-0b89bb2fa465","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:40:30.266Z","",""
"request","32428e10-af6c-42e9-97d7-a8d635198bff","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:32:54.628Z","",""
"request","89ae42a6-fbf5-4f5b-9f5d-04b766df8659","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T16:32:46.630Z","",""
"request","da2cda5d-38db-4ff7-b2fc-e7afe054bfe6","submitted","Extra towels","Two towels please","vi","lobby","Lobby","","2026-07-27T16:32:45.951Z","",""
"request","80f1db61-3476-47df-9a06-eaba347c32ce","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:17:15.114Z","",""
"request","da0e037a-5fd1-4b58-9f1c-b43a64213041","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:16:04.306Z","",""
"request","b29ff3bd-01a7-46d3-8b79-61cdb0812ac0","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:14:10.266Z","",""
"request","3eccdaa0-9d99-4acf-a5f5-ef9a653717ec","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:13:57.435Z","",""
"request","e01c3eb2-c91c-4ce1-b919-62cfcc73917e","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:13:17.666Z","",""
"request","f2c90b09-4199-4c61-9692-5c2341d45f69","submitted","Extra towels","Please bring two towels.","en","lobby","Lobby","","2026-07-27T16:13:00.678Z","",""
"request","63198b75-7485-4dda-97ff-ec1e0d608f01","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T15:55:51.103Z","",""
"request","25434fd2-31cc-4fee-888e-0f2de7c837bb","submitted","Extra towels","Two towels please","vi","lobby","Lobby","","2026-07-27T15:55:50.195Z","",""
"request","6752da9a-1cc1-40ae-8d32-c95786d32f80","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T15:54:54.156Z","",""
"request","b23de1f4-a456-49bb-b932-f874766c2f49","submitted","Extra towels","Two towels please","vi","lobby","Lobby","","2026-07-27T15:54:53.428Z","",""
"request","6b52562d-a5fd-478a-9d06-6e85ad4783d2","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T15:45:07.469Z","",""
"request","51fed8bc-f388-48b4-bd49-7f2dc66b6805","submitted","Extra towels","Two towels please","vi","lobby","Lobby","","2026-07-27T15:45:06.796Z","",""
"request","b6e50660-0249-4bbc-9353-24a387e90f55","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T14:19:26.942Z","",""
"request","5e094e94-886c-4d12-989e-8ad959cf500e","submitted","Extra towels","Please bring two towels.","vi","lobby","Lobby","","2026-07-27T13:56:22.918Z","",""
"request","adb90d30-edf7-440f-a200-40f389ab5466","submitted","Bulk export ad293595-e0d7-4fe5-9719-73ad04bb1d8b 2","Bulk details 2","en","guest_room","Guest room","","2026-03-03T10:02:00.000Z","",""
"request","769bff79-270c-4ff0-9d62-4e9b6790c33a","submitted","Bulk export aa2a09bb-4a0b-4e89-a51a-a0864e1d415e 2","Bulk details 2","en","guest_room","Guest room","","2026-03-03T10:02:00.000Z","",""
"request","4cfa33f2-e0b2-4b70-a9d3-b5f6d21597f8","submitted","Bulk export 4e835e47-5b05-44f0-9f1c-53ad5c6ad4d6 2","Bulk details 2","en","guest_room","Guest room","","2026-03-03T10:02:00.000Z","",""
"request","cbcbbdca-2dcf-4062-ae5f-b1879daedc0b","submitted","Bulk export ad293595-e0d7-4fe5-9719-73ad04bb1d8b 1","Bulk details 1","en","guest_room","Guest room","","2026-03-03T10:01:00.000Z","",""
"request","984590c8-fb20-46bd-ad52-fdac4e80fbf5","submitted","Bulk export aa2a09bb-4a0b-4e89-a51a-a0864e1d415e 1","Bulk details 1","en","guest_room","Guest room","","2026-03-03T10:01:00.000Z","",""
"request","629b60b9-203d-4abe-9801-e3646295b9d0","submitted","Bulk export 4e835e47-5b05-44f0-9f1c-53ad5c6ad4d6 1","Bulk details 1","en","guest_room","Guest room","","2026-03-03T10:01:00.000Z","",""
"request","f888f472-c92d-4256-8907-e8f1fa5fb36e","submitted","Bulk export ad293595-e0d7-4fe5-9719-73ad04bb1d8b 0","Bulk details 0","en","guest_room","Guest room","","2026-03-03T10:00:00.000Z","",""
"request","ad982514-221a-4a69-8ed2-c8b54765d18d","submitted","Bulk export 4e835e47-5b05-44f0-9f1c-53ad5c6ad4d6 0","Bulk details 0","en","guest_room","Guest room","","2026-03-03T10:00:00.000Z","",""
"request","3a9f56e6-4c89-428f-b9cf-102baf6fe606","submitted","Bulk export aa2a09bb-4a0b-4e89-a51a-a0864e1d415e 0","Bulk details 0","en","guest_room","Guest room","","2026-03-03T10:00:00.000Z","",""
"request","a3196352-b571-4ae0-b03f-c9fba68f67b8","submitted","'=SUM(1,2) 0c18b4b3-520f-4637-a480-f5651db09134","'+export details 0c18b4b3-520f-4637-a480-f5651db09134","en","guest_room","Guest room","","2026-03-01T10:00:00.000Z","",""
"request","5eba3fe2-2e83-4606-87cd-f4d333928b16","submitted","'=SUM(1,2) 3264d84e-4ac0-48ee-9d2e-a49b73843d5b","'+export details 3264d84e-4ac0-48ee-9d2e-a49b73843d5b","en","guest_room","Guest room","","2026-03-01T10:00:00.000Z","",""
"request","4104e14d-2206-4e92-b5c5-dac9292eae57","submitted","'=SUM(1,2) 5a2c4cac-6ba8-41d8-9435-5c9675433b25","'+export details 5a2c4cac-6ba8-41d8-9435-5c9675433b25","en","guest_room","Guest room","","2026-03-01T10:00:00.000Z","",""
